File Name,record_id,Identified Commodities
NI 43-101 Technical Report for the Red Chris Project in North America dated March 2011.pdf,0205b857652a237c7286640016e8ccecfb44810cfffd89600a9d8a49bd909a2270,"copper, gold, silver"
"NI 43-101 Technical Report (PEA) for the Ann Mason Project in Nevada, United States dated 2015.pdf",0237d1eeaadab5b06d626e6997ad364b9a48d688eaff9d67de42a541d5351527fb,"copper, molybdenum, gold, silver"
"NI 43-101 Technical Report for the Bear Canyon Project in Arizona, United States dated July 2011.pdf",022f6f13bda9bc674af720c2370466a97cdb9dc9ca35edce103374edc761b767b0,copper
NI 43-101 Technical Report for the Casino Project in North America dated April 2011.pdf,02c70af5756f20815e486732685009bccb7dfc4d8b30f1fafa6c356c8215aea3a6,"copper, gold, molybdenum, silver"
"NI 43-101 Technical Report for the Los Lirios Project in Central America, Honduras dated June 2001.pdf",02b04c722f7a4d453cd9f29fbb8c86ffc5b3abfc963c47cedf4b514844c141ae52,
"NI 43-101 Technical Report for the Red Hills Project in Texas, United States dated February 2012.pdf",02a130ce713bbc598fff4e9927b6203d71af25ca5f63379808ba5d052a74c4aed8,"copper, molybdenum"
NI 43-101 Technical Report for the Trinidad Project in North America dated February 2011.pdf,026fecf8d35883c9f1a89804257f10986d9e34ddee78adf1b78244167865e1c4f8,"gold, copper, silver, lead, zinc"
"NI 43-101 Technical Report for the Paiute Project in Nevada, United States dated November 2018.pdf",0268a6a21de3f41666d90857e19da59fbcfd4c3ffb65f3c29fab6eb10482c5476a,"copper, gold, silver, arsenic, bismuth, molybdenum"
"NI 43-101 Technical Report for the Copper Mountain project in Canada dated August, 2022.pdf",02afef96dfc262dcc3b6d4543cab81aa7c08cd1a128906bd1a1fe3657c2c654ad9,"copper, gold, silver"
NI 43-101 Technical Report for the Lac Hache Project in North America dated May 2009.pdf,0218dba817cdeb7ae60dfcc1ff921558462864b7a59621fdc783f09110d231816b,"gold, copper, molybdenum, silver"
NI 43-101 Technical Report for the Chuchi Project in North America dated November 2004.pdf,02a04a1e0e6d13905d7207363480e9e7514c1284bf6b257bc02442fc3c7e6fc189,"zinc, lead, silver, copper, gold, molybdenum"
NI 43-101 Technical Report for the CJ Project in North America dated April 2007.pdf,027071ab505215a6e761b15ea64ff2649ddf2d5c4bc6a554b051614539814246f1,"copper, gold, silver"
NI 43-101 Technical Report for the Mount Milligan Project in North America dated April 2008.pdf,024a5883ace4d18a4f0bfb7743bb568bade900b74d797ea2526e71b8597672d72c,"copper, gold, silver"
"NI 43-101 Technical Report for the Squaw Peak Project in Arizona, United States dated November 2008.pdf",02313456c759d8491bd40126abd6a353b4743aa74bbaede13c72e08dc332cb044d,"copper, molybdenum, silver, zinc, gold, tungsten, rhenium"
"NI 43-101 Technical Report for the La Mina project in Colombia dated January, 2022.pdf",02e5a7cfa287f9abfa6b9f464e1337cd22ead3958b54a1b758465fa315fb130081,"gold, copper, silver"
"NI 43-101 Technical Report for the Pebble Project in Alaska, United States dated February 2003.pdf",028df88974949595155756907ee6634a07e4a6ba7b6432ab2a7f87ed3913fb2679,"copper, gold, molybdenum, silver"
NI 43-101 Technical Report for the Meloy Project in North America dated February 2018.pdf,02bdeedde8c4260f25220acc448838de0f0af4d11ef1d221002bed905c5d0aa68d,"antimony, arsenic, bismuth, copper, gold, lead, molybdenum, silver, tungsten, zinc"
"NI 43-101 Technical Report for the Yandera Project in Australasia, Papua-New Guinea dated January 2009.pdf",02967e4da05d2ee3f0c7ee5de85222fa90525ecd7e8788ff38bf55904112be5772,"copper, molybdenum, gold, silver, rhenium"
"NI 43-101 Technical Report for the Barisan Project in Asia, Indonesia dated 2011.pdf",02bbcd7df44336d11ea8a89b4c82daa971a66b6bb995f23775cc52acc1c83a7501,"gold, copper"
NI 43-101 Technical Report for the Bronson Slope Project in North America dated April 2008.pdf,02840251103af296e26d6168d95fe8127e4909f97f018c16dbd97adb96c8d4c361,"gold, silver, copper, molybdenum"
"NI 43-101 Technical Report for the Ilovitza Project in Europe, Macedonia dated August 2008.pdf",02ffb149d5c587ab79a6c65af72116e093745ca595cac953477e86365d941dd08c,"copper, gold, molybdenum"
NI 43-101 Technical Report for the Central Nicola Project in North America dated August 2005.pdf,02fa8b17c8422e4397d282e3e49cc93fe86aaa8804c9dc4252b80c40a51f44960d,"copper, gold, silver"
NI 43-101 Technical Report for the Beskauga Project in Kazakhstan dated January 2021.pdf,0266aa1a0510445ca6f4a8e2137f9a184bb7de55e6073faa800dfe73d0cc0267c6,"copper, gold, arsenic, molybdenum, silver"
NI 43-101 Technical Report for the Kemess North Project in North America dated June 2004.pdf,021968bb789c267f9e63b3e9dffa536fa033b096c0d2aed3c46a4d723f465b1c2d,"copper, gold"
NI 43-101 Technical Report for the Canadian Creek Project in North America dated February 2003.pdf,023dc8709d0bfdfc00052f8444693fd3ca3f6b916fb38ba4ae709eb4677470be5a,"copper, gold, molybdenum, silver, arsenic, zinc"
NI 43-101 Technical Report for the Tahsis Project in North America dated April 2013.pdf,02ae7eb4bd135bdfbe0754dc7f621db27a4a598db88e87db826cf19fb3f15c1b72,"cobalt, chromium, gold, copper"
NI 43-101 Technical Report for the Lac Hache Project in North America dated August 2001.pdf,029d2177ecf5f833ba22f0f84a36c9ad514c2cfe65323bddd16b50a7862ac40704,"copper, gold, silver, magnetite, molybdenum, tungsten"
NI 43-101 Technical Report for the Severance Project in North America dated 2003.pdf,0228343a48a84c3ceb15e7cc06810aba141c25036562394ae44470500eea647753,"gold, copper, molybdenum, arsenic"
NI 43-101 Technical Report for the Day Project in North America dated March 2011.pdf,02e6606a7425e75e4ca908a0c5122c4311475abee4c1edae5de5145a8e55b15c9c,"copper, gold, silver, lead, zinc, pyrite iron, molybdenum"
NI 43-101 Technical Report for the Big Kidd Project in North America dated May 2011.pdf,021e31e63e1d1d12d97e6467a51671548dffbe3b1bd619e7bc6113b8d9df4efe94,"copper, gold"
"NI 43-101 Technical Report for the Kirazli Project in Middle East, Turkey dated May 2006.pdf",02999879814b0941af3ff0c0ca904e25eead0a0d97ebda4366187d391886896858,"gold, silver"
NI 43-101 Technical Report for the Kerr-Sulphurets-Mitchell Project in North America dated March 2010.pdf,02c2d8117865f3d73211bd65b8b701fd8118bfb9bf34d491d69b02ad020c9ef729,"gold, copper, silver, molybdenum"
"NI 43-101 Technical Report for the Halilaga Project in Middle East, Turkey dated June 2011.pdf",02f828e0f46f617a907bf89a9968ba11a2b734d6f7a776cec3972358b5d19da9e3,"gold, copper, lead, silver, molybdenum"
"NI 43-101 Technical Report for the Butiá project in Brazil dated January, 2022.pdf",02292b51c6dbc3b195757d25cc1079c56be6befb0529a605d71c0285a74f23d13e,gold
"NI 43-101 Technical Report for the Madang Project in Australasia, Papua-New Guinea dated April 2011.pdf",0200a871d0c9b3d7f09eab833bdf48a53e14496e99e96882f9cacd68f216b0fda0,"copper, molybdenum, gold, silver, rhenium"
NI 43-101 Technical Report for the Stewart Project in North America dated February 2003.pdf,02506bada1643497c4e0d05d0b1db62682450683e90b82ce0db883bf82443d874c,"gold, copper, zinc, silver, arsenic, lead, cadmium, barium"
"NI 43-101 Technical Report for the Pebble Project in Alaska, United States dated March 2008.pdf",02173e23a9695962fcc2bee750ebfcaaf8f55317e5e84596ffd8d209ff9c8494d7,"copper, gold, molybdenum, silver"
NI 43-101 Technical Report for the Woodjam Project in North America dated January 2007.pdf,023b56675ce649722c31e00c2fb8adbe261e6416a50d026d62741c44c405ba6dee,"gold, copper"
"NI 43-101 Technical Report (2) for the Squaw Peak Project in Arizona, United States dated 2008.pdf",028ddf03c242358f0792787e2ca6c03e93d887a0c7eb0f5de7307a49e2faccd2be,"copper, molybdenum, silver, zinc, mercury"
"NI 43-101 Technical Report for the Empy Project in Nevada, United States dated March 2005.pdf",021e2065f81a6a4b18d9c28f9d79bff7c928bb3364dfb54e99e6b85617d024f6f6,"copper, gold, silver, molybdenum, lead, zinc"
NI 43-101 Technical Report for the Kena Project in North America dated May 2012.pdf,02ac8e2d5204564d692b837a65f865ad7a9e1b2e31985a016003210fb99b9f750c,"gold, copper, silver"
NI 43-101 Technical Report for the Cangrejos Project in Ecuador dated June 2020.pdf,02c775c299d24d701a2dff3c645b85b86aa2ba1236d3821e4067ddd845d440dd22,"gold, copper, silver, molybdenum"
NI 43-101 Technical Report for the Woodjam Project in North America dated January 2003.pdf,02847c63b3984d124202a144714685dabc8aab52aa66b2d56f39e62098c1ad4bec,"gold, copper"
NI 43-101 Technical Report (OM) for the Huckleberry Project in North America dated 2016.pdf,021a0738f6a255dfdb40baea286e391aa6eada08979d9d46d23d6d4fec54793f84,"copper, molybdenum, gold, silver"
NI 43-101 Technical Report (PFS) for the KSM Project in North America dated 2016.pdf,023bb3bb780ff86934af9109834d69d8350d08050a126959863046aca7ea056954,"gold, copper, silver, molybdenum"
NI 43-101 Technical Report for the Chu Chua Project in North America dated September 2013.pdf,02163e7674b5c838a0efd7d2e80116e36ba01cbdb1d892921ec50e12dc041de809,"copper, zinc, silver, gold"
"NI 43-101 Technical Report for the Red Chris project in Canada dated June, 2021.pdf",0248014bb5104094cd060e36532edd613e702960dc36ecbf2382ba756e128eb907,"copper, gold, silver, arsenic, antimony, mercury, sulphur"
NI 43-101 Technical Report for the Silver King North Project in North America dated January 2018.pdf,027c623bd69c97d649e5da43fcdf7731e67cf5ccfe4b14f91d9d9e2a9e9498a412,"copper, silver, gold, arsenic, antimony, molybdenum, zinc, lead, cadmium"
NI 43-101 Technical Report for the Donnelly-GJ Project in North America dated April 2016.pdf,02908777f9ab24f02fcc80b6f36b1ba8488dd81858794297892456145689d69cfa,"copper, gold, molybdenum"
NI 43-101 Technical Report for the Wellgreen Project in North America dated April 2011.pdf,02e3b80df0c70a0322552ebc33261c24e768a348accb0323cd1932b91b9e3d2f8c,"nickel, copper, platinum, palladium, cobalt, rhodium, ruthenium, rhenium, iridium, osmium"
NI 43-101 Technical Report for the Trout Bay Project in North America dated July 2006.pdf,02f68b37975d65565bc2c79a19ea38a8ea951200031df7db982dad600b5a7b5098,"copper, nickel, platinum-group elements, zinc, silver, gold"
NI 43-101 Technical Report for the Kemess South Project in North America dated April 2005.pdf,0211abf6809d0e07697c0a93bbde2fed21616e3f65d9f439ef54e3c5ec07c96ddb,"copper, gold, silver"
NI 43-101 Technical Report for the Hart Project in North America dated October 2012.pdf,02af5f990e0816839239f406cf21473bf3dbd67f5dbdf5504069daecf870345684,"nickel, copper"
NI 43-101 Technical Report for the Kudz Ze Kayah Project in Canada dated June 2019.pdf,02d3531edf6ab669b539989483e9822f0e416059bdc99b769a5d936571fc13c378,"copper, lead, zinc, gold, silver"
NI 43-101 Technical Report for the Hudson Bay Mountain Project in North America dated April 2005.pdf,02ba739840c049ebec16eb3ee5e1ed146e1d00768915efc7202c7d2bd06b67b43f,"molybdenum, lead, zinc, silver, gold, arsenopyrite, cadmium, arsenic, copper"
NI 43-101 Technical Report for the Ferguson Lake Project in North America dated November 2011.pdf,02127ab53e01dbd78c1f2f8d0e72e53382fa73fe92f64519863e0aed1d62ad7ef2,"cobalt, copper, nickel, platinum, palladium"
NI 43-101 Technical Report for the Wolverine Project in North America dated 1999.pdf,02d7ae08fa3f740277586df1152254c9e7d8e3c8e5b8d034dd564c95e0d5c14d1c,"copper, lead, zinc, gold, silver"
NI 43-101 Technical Report (OM) for the 777 Project in North America dated 2012.pdf,02becb83ddfb7f56324b7c1ac40f89dc37ad4eec508cf24d40bee1b03e43358e6f,"copper, zinc, gold, silver"
NI 43-101 Technical Report for the Mount Pleasant Project in North America dated 2008.pdf,02bb7cb954bf0afa3c03ed082f5cc36ab3401e6da270e040853ab46695587fbcfb,"arsenic, bismuth, copper, gold, indium, lead, molybdenum, silver, tin, uranium, zinc"
NI 43-101 Technical Report for the Denison Mines Project in North America dated February 2006.pdf,02c4dbde0b5ccbfb29d7ac941b9da06a2fef46176981cf7ee0acf8dcbbebcf457c,"uranium, nickel, cobalt"
NI 43-101 Technical Report for the Galore Creek Project in North America dated October 2006.pdf,0226cb80ce39e7a4976d0ceeaf3afbd324ea7b808f365c7477474cb885d78bfdc6,"copper, gold, silver"
NI 43-101 Technical Report for the Catface Project in North America dated August 2009.pdf,02e7f59e9656229f4a66c4d82c73c6e6e6d155b3c907bb88ecf6f6479a48dc3215,"copper, molybdenum, gold, silver"
NI 43-101 Technical Report for the High Lake Project in North America dated January 2005.pdf,02bc32a0ced23badae64af3d02820ffb502ccd554e4d570de453a39eb21563c8d6,"silver, gold, copper, lead, zinc"
NI 43-101 Technical Report (OM) for the Highland Valley Project in North America dated 2013.pdf,02b8e0b4acda49419b5f38b833856a6f136d2f3de4d7bf8fa4b785c776446f7841,"copper, molybdenum, gold, silver"
"NI 43-101 Technical Report for the Shakespeare project in Canada dated January, 2022.pdf",02ceb16bd20f9df2e5a9b0d75018c2c5f44e4b510dc8409be576099975d57de3fd,"nickel, copper, cobalt, platinum, palladium, gold"
NI 43-101 Technical Report for the Yava Project in North America dated October 2004.pdf,02269fd61f196ac419084abd3852eeaacf82e43768e505b1b89c896efaf772970d,"copper, lead, zinc, silver, gold"
NI 43-101 Technical Report for the Casino Project in North America dated May 2011.pdf,02da8f2d18a0c8cc6ad9285bef270bddf4148b06770e1f8715587151aab9014601,"copper, gold, molybdenum, silver"
NI 43-101 Technical Report for the Gibraltar Project in North America dated March 2005.pdf,02482a5acad0d6b5fee82939309b173ea041cd55694faa2ddc683307eece45d780,"copper, molybdenum, gold, silver, zinc"
NI 43-101 Technical Report for the Harper Creek Project in North America dated November 2007.pdf,02e022d0c863e819ed389c5d5f22f408d9d0b22e5ea4f0498cdd09bd03e0c2a993,"copper, gold, silver"
NI 43-101 Technical Report for the Redstone Project in North America dated 2008.pdf,0221af44826870bc6aff15e7467d9a2e3076a36132fa71b6f287732bd403fd9580,"nickel, copper"
NI 43-101 Technical Report for the Stratmat Project in North America dated August 2011.pdf,0203e635a83b021d8a0aa957ca35c5006928c95b9aa1e1d43aa1c70bc42ef750d0,"zinc, lead, copper, silver, gold, nickel"
NI 43-101 Technical Report for the Lockerby Project in North America dated April 2007.pdf,027cc56d514e4409ecc3bd4762aa5a5ad069b2eb9e5a17f5396a6280e975098ae4,"nickel, copper, cobalt"
NI 43-101 Technical Report (FS) for the Harper Creek Project in North America dated 2012.pdf,02f33e2318f2419028bc15771691f5837d16efda6314e80ba576a66908c00c59c8,"copper, gold, silver"
NI 43-101 Technical Report for the Eagles Nest Project in North America dated April 2011.pdf,02a349c281d6f399b9c8dd25c1d04ac13718009f56887c7f328d241eac16391e93,"nickel, copper, platinum-group elements, palladium, gold, chromium, iron, vanadium, titanium"
NI 43-101 Technical Report for the Casino Project in North America dated January 2003.pdf,02a9a3aadb90f860f187747656a4bcf3b58b28b4960172a901dd3d367b70741f10,"gold, copper, molybdenum, silver, lead, zinc, tungsten"
NI 43-101 Technical Report for the Morrison Project in North America dated February 2003.pdf,02b6fe150139fae0d4aae5edf4511d653d7880a335229e7e202eaff57a1e431910,"copper, gold, molybdenum, silver"
"NI 43-101 Technical Report for the Cobequid Highlands project in Canada dated November, 2020.pdf",02ed1e2b6c690e668a390e9c0c80079bc9b09e7d445b6ee5e140e2fd28838eba77,"gold, silver, copper, lead, zinc, graphite, barite, lithium, rare earth elements, iron, barium-barite, antimony, arsenic, molybdenum"
NI 43-101 Technical Report for the Corner Bay Project in North America dated October 2012.pdf,02a7dca7967250b710e1d346d1cc894bf86ab7967035651a873ef015bd31cceb48,"copper, gold, silver"
NI 43-101 Technical Report for the Broken Hammer Project in North America dated March 2012.pdf,022cd0032e5c45e7fc8082d6f0f219b11eed79a823253d20d9e0d39fd4d8162757,"silver, gold, cobalt, copper, nickel, palladium, platinum"
NI 43-101 Technical Report for the Donnelly-GJ-North Project in North America dated April 2006.pdf,020c93dc91e6ac395fb75dc1acfa4c14d3c6b3d64b31e6c2634294606b47838ef4,"copper, gold, silver"
NI 43-101 Technical Report for the Werner Lake Project in North America dated June 2011.pdf,0231fb86c815396f0e0a835cc2b444eb878542142a87ec1c6f91a0a4514faedfae,"cobalt, nickel, copper, platinum-group elements, gold, palladium"
NI 43-101 Technical Report for the Sudbury Projects Project in North America dated 2016.pdf,021422f0c1e326591b4459188076ba6eff4ab1508815063d65a4eef83c1548cafe,"nickel, copper, platinum-group elements, gold, palladium"
NI 43-101 Technical Report for the Ferguson Lake Project in North America dated May 2007.pdf,02ff7e1e9b8ef37f7c5a784e9fa4dc034c06a975902cd10cd1f251e01e547d9a3d,"cobalt, copper, nickel, palladium, platinum, silver, zinc"
NI 43-101 Technical Report for the Thompson Bay Project in North America dated October 2002.pdf,0268a4b8767f27825f8ea8d963c26746a600869759082e48f09653f4a6570d4e51,"copper, zinc, gold"
NI 43-101 Technical Report for the Shining Tree Project in North America dated February 2006.pdf,02a000a83e76360bec8f3fce2ff46cc8099f950cc1f757f8a16592062c49b3a5c5,"nickel, copper, cobalt, platinum"
NI 43-101 Technical Report for the Duck Pond Project in North America dated March 2005.pdf,0261ded6a95fefa6b512de2f2742d6f9dc704e3842a97a8b907dc66a68921f6a96,"copper, zinc, lead, silver, gold"
NI 43-101 Technical Report for the Raglan Project in North America dated April 2003.pdf,02c82822593fbef61ba3a30b41cd05350e15ca3384043286ea4044b4908b1ca292,"nickel, copper, platinum-group elements, gold, zinc, silver, lead, rhodium, palladium"
"NI 43-101 Technical Report for the Thunder Bay North project in Canada dated December, 2021.pdf",02113ce57245929532a8e671f18a10d5aa9184ee9026da9409e242fd2d92ac45dd,"gold, silver, copper, nickel, cobalt, platinum, palladium"
NI 43-101 Technical Report (OM) for the Lalor Project in North America dated 2017.pdf,02d8a0a5d35b912bb8382b2e35300333c67183075a0313018b243059ad3f96fff3,"zinc, gold, silver, copper"
NI 43-101 Technical Report for the Langlois Project in North America dated 2010.pdf,02814b523da365563d16e707cfa2938c73e12667feeaa59407915075af66fd5afc,"zinc, copper, silver, gold, lead"
NI 43-101 Technical Report for the Halfmile Lake Project in North America dated February 2009.pdf,02976eff3327b7ba0d6892577b42211e3d386fd09be0e3734c24915f78c9fc6e73,"zinc, lead, copper, silver"
NI 43-101 Technical Report for the Huckleberry Project in North America dated August 2002.pdf,02a8a33738a1b0080d437bf956c705af1d1d8df9d8666718f746bf09af8bb47aa8,"copper, molybdenum, gold, silver"
NI 43-101 Technical Report for the Izok Lake Project in North America dated June 2006.pdf,0200f9c184b2ff422d9f72f5132e55532f1b972e458cad167d208f17abf9e336a1,"copper, zinc, lead, silver, gold"
NI 43-101 Technical Report for the Prairie Creek Project in North America dated 2011.pdf,02523a8cf523ec38acd4af119df7bb8664ce0aedd2fa8f18e7379850d2bd7767b8,"silver, copper, lead, zinc"
NI 43-101 Technical Report for the Bracemac-McLeod Project in North America dated September 2010.pdf,02f94c36cc2457f1fa92860fafbc8efd6df9af17c550ccd9d77e0564bf26433b1f,"zinc, copper, silver, gold"
NI 43-101 Technical Report for the Gibraltar Project in North America dated June 2011.pdf,02e77efdff661541924e70a45dca430a830a971a264bb4dc9b60df3db1e1a2ef8d,"copper, molybdenum"
NI 43-101 Technical Report for the Parkin Project in North America dated March 2002.pdf,0247dddf48db0f0052df3133b2ca718a4e5c58ed0f13d1cbd72d423aee96f4391b,"copper, nickel, platinum, palladium, gold, cobalt"
NI 43-101 Technical Report for the Halfmile Lake Project in North America dated July 2009.pdf,02b5dafea360e36c4b96581d28a659da4eec1d56aa817a4a7e20374e8455201534,"zinc, copper, lead, silver"
NI 43-101 Technical Report for the Ruttan Project in North America dated August 2011.pdf,028db8f8c6e1a2737bf749a18f7ed260ddb646c8f4701aca9d0f44b2ab8271c185,"copper, zinc"
NI 43-101 Technical Report for the Kelly Creek Project in North America dated September 2004.pdf,02debc4ed3b95606981072eec9385afa1031c6794bd7b380bc7485d4c9f2aae4fe,"copper, silver, gold, lead, zinc, molybdenum"
NI 43-101 Technical Report for the River Valley Project in Canada dated June 2019.pdf,025ef6b7a8184af5009c025c1247e763bb8f4d8215643db248dc057e89cf39f980,"palladium, platinum, gold, copper, nickel, rhodium, cobalt"
NI 43-101 Technical Report for the Kenbridge Project in Canada dated September 2020.pdf,02a1910991522c100740878905f3cf4d12ec4efed17608d0a5f9aa9322cea14dfb,"nickel, copper, cobalt, gold, platinum group metals"
"NI 43-101 Technical Report for the Poplar project in Canada dated July, 2021.pdf",02bd489610a833f714a89c4f1bf6c7aade5407ee8643f3043ba50f8510b810c99b,"copper, molybdenum, gold, silver, arsenic"
NI 43-101 Technical Report for the Bracemac-McLeod Project in North America dated February 2009.pdf,0288146f7cb095aff77f804e7e3735ebd6be581c961de75887e05a3f7945fb6fb1,"zinc, copper, silver, gold"
NI 43-101 Technical Report for the Chu Chua Project in North America dated October 2009.pdf,0211b49e18ff319217db0fb41aaf87e7673cce0ebed19adc188cc96c53343d3a8a,"copper, zinc, silver, gold"
NI 43-101 Technical Report for the Fyre Lake Project in North America dated January 2006.pdf,029d3857075e25b54cbf09988c27d5e7534049bf4f419dac8be07e757ceeaa4389,"cobalt, copper, gold, silver, zinc"
NI 43-101 Technical Report for the Fyre Lake Project in Canada dated February 2018.pdf,02269b8efd41adc7a9cdd6da11a940fbd289c4751c2479ff0de225195de026b35c,"cobalt, copper, gold, sulfur, nickel, silver, zinc"
NI 43-101 Technical Report for the Marg Project in North America dated May 2011.pdf,0270ee33efb40af75b9754f7cbe686f32101f4473dee9b96994500a3a6ac569671,"copper, lead, zinc, silver, gold"
"NI 43-101 Technical Report for the KSM project in Canada dated August, 2022.pdf",021c5868ee2f57be52a95875e112957e460b69671438935548f9d8147b50c57cc2,"gold, copper, silver, molybdenum"
NI 43-101 Technical Report for the Mount Polley Project in North America dated August 2002.pdf,02315a128c4bdf6c8c750f13b874b11674810393494c5784f2355d879af8a1a7a2,"copper, gold, silver"
NI 43-101 Technical Report for the Voiseys Bay Project in North America dated August 2003.pdf,0206221f1ea555c7c361ef2ceca56c5d021ebc89104e4dd91a72e1e4a919b99a20,"nickel, copper, cobalt, lead, zinc, sulfur, iron"
NI 43-101 Technical Report for the Mayville-Makwa Project in North America dated April 2014.pdf,023c0ec1005ee4a01f522bc452171a1cbc60105d23d2c0c94b55a82c3686defcf2,"cobalt, copper, gold, nickel, palladium, platinum"
NI 43-101 Technical Report for the McCreedy West Project in North America dated August 2003.pdf,0233825877b41a6e348ee6a443763c95b0d99d28f14408b40bb09cc64cf99ab675,"nickel, copper, cobalt, platinum, palladium, gold, iron, lead, zinc"
"NI 43-101 Technical Report for the Kutcho project in Canada dated November, 2021.pdf",02bc5ff7530ee386186571f1004fbd1e4031ca758a99dd8d513e3a2b03bf0440b0,"copper, zinc, silver, gold"
NI 43-101 Technical Report for the Catface Project in North America dated February 2004.pdf,024e988fb92687007735355ba7d60fd4ee70a915cd527c6093452a2101ee13d85d,"copper, molybdenum, gold, silver"
NI 43-101 Technical Report for the Troilus Project in Canada dated July 2020.pdf,021a33099b29624e93040cb005e5d42633b515b059f3cb9291e207df77471b611d,"gold, copper, silver"
NI 43-101 Technical Report for the Brunswick Belt Project in Canada dated May 2020.pdf,02d05f67ed0fa0dd68f7ffb7f0196853130437d584165267fe86e5cac989d977d6,"zinc, lead, copper, silver"
NI 43-101 Technical Report for the Minto Project in Canada dated March 2021.pdf,026201e26abf65793d6b5944f6c94059d2864fa823bbf4cae7c778d2375fd0777c,"copper, gold, silver"
NI 43-101 Technical Report for the Prosperity Project in North America dated 2009.pdf,02af1267668f4151e780e79bb27954215c70442f2d9be82c947e01fe88bfb1d482,"gold, copper"
NI 43-101 Technical Report for the Broken Hammer Project in North America dated July 2012.pdf,023250ddf7145084c86428ca7c2a24a095b100e5752d9ccd8c565ee3d43c39d5c3,"copper, nickel, gold, platinum, palladium, silver"
NI 43-101 Technical Report for the Marathon Project in Canada dated January 2020.pdf,02ec9be408716e18de6490368cc6dac5aab6303ce4cd58531e5dfc8568d3aaea77,"palladium, platinum, copper, gold, silver"
NI 43-101 Technical Report for the New Afton Project in Canada dated 2019.pdf,02cce6d2b2b79e8f6240dd72209bf1268ce02a156121340363f9f2874293b65af4,"copper, gold, silver, palladium, mercury, arsenic, antimony"
NI 43-101 Technical Report (OM) for the Huckleberry Project in North America dated 2016.pdf,021a0738f6a255dfdb40baea286e391aa6eada08979d9d46d23d6d4fec54793f84,"copper, molybdenum, gold, silver"
"NI 43-101 Technical Report for the Corner Bay-Devlin project in Canada dated November, 2021.pdf",029037f82249d67d23cf3b3bc1eb7de5e81e6056cef602f07e93f8f2831b2c981e,"copper, gold, pyrite, pyrrhotite, sphalerite, molybdenite"
